,PseudoTime
cell_6387,0.012014402
cell_6388,0.013680043
cell_6389,0.017597547
cell_6390,0.023423562
cell_6391,0.021419428
cell_6392,0.042666998
cell_6393,0.042850513
cell_6394,0.07348178
cell_6395,0.07761247
cell_6396,0.07116854
cell_6397,0.07270699
cell_6398,0.07607387
cell_6399,0.07523915
cell_6400,0.07314044
cell_6401,0.07961883
cell_6402,0.074171424
cell_6403,0.07638969
cell_6404,0.013850022
cell_6405,0.021032995
cell_6406,0.029771818
cell_6407,0.031698648
cell_6408,0.0335303
cell_6409,0.034385107
cell_6410,0.03389539
cell_6411,0.040209584
cell_6412,0.041349493
cell_6413,0.044724304
cell_6414,0.036349032
cell_6415,0.029225707
cell_6416,0.010304993
cell_6417,0.007838003
cell_6418,0.019346397
cell_6419,0.028488219
cell_6420,0.035591856
cell_6421,0.040998474
cell_6422,0.04115588
cell_6423,0.038385767
cell_6424,0.088820964
cell_6425,0.061620098
cell_6426,0.03837084
cell_6427,0.03875188
cell_6428,0.031230975
cell_6429,0.02811219
cell_6430,0.0010447024
cell_6431,0.0050566015
cell_6432,0.0041105254
cell_6433,0.0036909864
cell_6434,0.08963782
cell_6435,0.08375222
cell_6436,0.07731553
cell_6437,0.07558925
cell_6438,0.07542699
cell_6439,0.0762218
cell_6440,0.07551992
cell_6441,0.07645977
cell_6442,0.08084106
cell_6443,0.08082648
cell_6444,0.07743744
cell_6445,0.07431708
cell_6446,0.07141529
cell_6447,0.079738684
cell_6448,0.08330218
cell_6449,0.07988149
cell_6450,0.08134787
cell_6451,0.08199149
cell_6452,0.08221748
cell_6453,0.07802181
cell_6454,0.073152035
cell_6455,0.078910045
cell_6456,0.08134405
cell_6457,0.08228591
cell_6458,0.08133333
cell_6459,0.08101845
cell_6460,0.08068795
cell_6461,0.08198332
cell_6462,0.08009469
cell_6463,0.07844902
cell_6464,0.077888995
cell_6465,0.086763635
cell_6466,0.07882954
cell_6467,0.08524914
cell_6468,0.08504489
cell_6469,0.08352581
cell_6470,0.08878263
cell_6471,0.08241287
cell_6472,0.08079748
cell_6473,0.08458244
cell_6474,0.08316643
cell_6475,0.024912652
cell_6476,0.036656097
cell_6477,0.038168807
cell_6478,0.045558684
cell_6479,0.044185314
cell_6480,0.051300548
cell_6481,0.054509085
cell_6482,0.04844718
cell_6483,0.06808093
cell_6484,0.06934854
cell_6485,0.04503407
cell_6486,0.028812014
cell_6487,0.014587128
cell_6488,0.012375419
cell_6489,0.005671739
cell_6490,0.0029724764
cell_6491,0.006692177
cell_6492,0.010417141
cell_6493,0.011251817
cell_6494,0.017118806
cell_6495,0.07971673
cell_6496,0.073792994
cell_6497,0.0769398
cell_6498,0.0743769
cell_6499,0.078889765
cell_6500,0.07383798
cell_6501,0.08015556
cell_6502,0.0768707
cell_6503,0.078849405
cell_6504,0.07572899
cell_6505,0.26649714
cell_6506,0.20886435
cell_6507,0.16598397
cell_6508,0.14257327
cell_6509,0.0970555
cell_6510,0.079724945
cell_6511,0.08752155
cell_6512,0.07752648
cell_6513,0.074734494
cell_6514,0.07892332
cell_6515,0.0774088
cell_6516,0.07777833
cell_6517,0.07558452
cell_6518,0.07646725
cell_6519,0.080807894
cell_6520,0.07505412
cell_6521,0.07233553
cell_6522,0.0789391
cell_6523,0.0822964
cell_6524,0.07985686
cell_6525,0.082600586
cell_6526,0.08275288
cell_6527,0.08445574
cell_6528,0.08038055
cell_6529,0.08285839
cell_6530,0.07794564
cell_6531,0.08250144
cell_6532,0.083053865
cell_6533,0.08251201
cell_6534,0.08146817
cell_6535,0.0067567844
cell_6536,0.008376789
cell_6537,0.014344081
cell_6538,0.03142883
cell_6539,0.034043573
cell_6540,0.035874713
cell_6541,0.040297784
cell_6542,0.040739663
cell_6543,0.050275978
cell_6544,0.048440237
cell_6545,0.036950875
cell_6546,0.038774215
cell_6547,0.041463424
cell_6548,0.044770166
cell_6549,0.052995004
cell_6550,0.059591495
cell_6551,0.060650695
cell_6552,0.06564643
cell_6553,0.07355418
cell_6554,0.07401193
cell_6555,0.040609222
cell_6556,0.048139863
cell_6557,0.04621557
cell_6558,0.06094634
cell_6559,0.06705035
cell_6560,0.06824108
cell_6561,0.06753197
cell_6562,0.06876172
cell_6563,0.07073972
cell_6564,0.06506292
cell_6565,0.021129075
cell_6566,0.02378198
cell_6567,0.0043376274
cell_6568,0.018394757
cell_6569,0.016598493
cell_6570,0.023001915
cell_6571,0.024139907
cell_6572,0.023645025
cell_6573,0.024686173
cell_6574,0.025118427
cell_6575,0.02338735
cell_6576,0.07807359
cell_6577,0.07722723
cell_6578,0.081241325
cell_6579,0.07954434
cell_6580,0.08067001
cell_6581,0.07706748
cell_6582,0.08076309
cell_6583,0.08225875
cell_6584,0.08370813
cell_6585,0.08171502
cell_6586,0.0698893
cell_6587,0.0715807
cell_6588,0.07485992
cell_6589,0.07524462
cell_6590,0.07357981
cell_6591,0.08007848
cell_6592,0.074497074
cell_6593,0.07505702
cell_6594,0.07194251
cell_6595,0.077686645
cell_6596,0.08519505
cell_6597,0.082065724
cell_6598,0.08730107
cell_6599,0.085639976
cell_6600,0.08053159
cell_6601,0.08258714
cell_6602,0.09095293
cell_6603,0.08948682
cell_6604,0.090253666
cell_6605,0.090662025
cell_6606,0.079072826
cell_6607,0.07542042
cell_6608,0.08517028
cell_6609,0.085193515
cell_6610,0.08839489
cell_6611,0.09155303
cell_6612,0.08900081
cell_6613,0.091897875
cell_6614,0.08622089
cell_6615,0.0897314
cell_6616,0.043413673
cell_6617,0.046264194
cell_6618,0.051537674
cell_6619,0.04684417
cell_6620,0.055696733
cell_6621,0.05531109
cell_6622,0.06402832
cell_6623,0.059716176
cell_6624,0.06502573
cell_6625,0.065192975
cell_6626,0.08004492
cell_6627,0.08417702
cell_6628,0.089882195
cell_6629,0.0876823
cell_6630,0.08897442
cell_6631,0.088055335
cell_6632,0.08782158
cell_6633,0.090444796
cell_6634,0.0900895
cell_6635,0.09290945
cell_6636,0.077400096
cell_6637,0.06821563
cell_6638,0.08040631
cell_6639,0.086140476
cell_6640,0.08308065
cell_6641,0.07645464
cell_6642,0.073323086
cell_6643,0.07596748
cell_6644,0.07926853
cell_6645,0.079435326
cell_6646,0.07945741
cell_6647,0.073351
cell_6648,0.07619013
cell_6649,0.07747479
cell_6650,0.080165714
cell_6651,0.081866086
cell_6652,0.078821674
cell_6653,0.07906854
cell_6654,0.08083022
cell_6655,0.075217076
cell_6656,0.076002054
cell_6657,0.072708964
cell_6658,0.07698935
cell_6659,0.07744367
cell_6660,0.07346222
cell_6661,0.078534074
cell_6662,0.07649205
cell_6663,0.08027824
cell_6664,0.07578799
cell_6665,0.082488365
cell_6666,0.07699579
cell_6667,0.07445078
cell_6668,0.076156475
cell_6669,0.07938793
cell_6670,0.073111065
cell_6671,0.075976
cell_6672,0.080879174
cell_6673,0.08175807
cell_6674,0.08355552
cell_6675,0.08790159
cell_6676,0.08930486
cell_6677,0.078762665
cell_6678,0.07673095
cell_6679,0.07542622
cell_6680,0.076969236
cell_6681,0.0743026
cell_6682,0.07281159
cell_6683,0.07187952
cell_6684,0.08074624
cell_6685,0.080073595
cell_6686,0.084331274
cell_6687,0.16961047
cell_6688,0.10731897
cell_6689,0.092806175
cell_6690,0.10071
cell_6691,0.075710386
cell_6692,0.08223555
cell_6693,0.076707095
cell_6694,0.07541488
cell_6695,0.07527307
cell_6696,0.078361124
cell_6697,0.0063382504
cell_6698,0.012251812
cell_6699,0.017919492
cell_6700,0.029128673
cell_6701,0.028583411
cell_6702,0.028537786
cell_6703,0.03841613
cell_6704,0.046238888
cell_6705,0.048013605
cell_6706,0.043457936
cell_6707,0.17216718
cell_6708,0.13260505
cell_6709,0.09726967
cell_6710,0.08491351
cell_6711,0.09029058
cell_6712,0.07899016
cell_6713,0.08206738
cell_6714,0.074006826
cell_6715,0.07821047
cell_6716,0.07533545
cell_6717,0.14512211
cell_6718,0.12581012
cell_6719,0.08224088
cell_6720,0.061816502
cell_6721,0.04134771
cell_6722,0.029597905
cell_6723,0.02351767
cell_6724,0.0034838251
cell_6725,0.0012778644
cell_6726,0.0097883735
cell_6727,0.04555656
cell_6728,0.029982649
cell_6729,0.016918242
cell_6730,0.010104765
cell_6731,0.0034527874
cell_6732,0.019548666
cell_6733,0.021524433
cell_6734,0.02710036
cell_6735,0.033865586
cell_6736,0.036703955
cell_6737,0.07384737
cell_6738,0.076214805
cell_6739,0.079464935
cell_6740,0.07781891
cell_6741,0.07553467
cell_6742,0.07664529
cell_6743,0.07929132
cell_6744,0.08218207
cell_6745,0.08101092
cell_6746,0.08045617
cell_6747,0.07451468
cell_6748,0.077861786
cell_6749,0.08329389
cell_6750,0.08321926
cell_6751,0.078485824
cell_6752,0.08337711
cell_6753,0.07884521
cell_6754,0.08414522
cell_6755,0.083490334
cell_6756,0.081907906
cell_6757,0.09814253
cell_6758,0.07234331
cell_6759,0.037034567
cell_6760,0.027464807
cell_6761,0.02067056
cell_6762,0.011190434
cell_6763,0.0079217525
cell_6764,0.0131693445
cell_6765,0.021147266
cell_6766,0.023000773
cell_6767,0.08199633
cell_6768,0.07447189
cell_6769,0.07722629
cell_6770,0.07556308
cell_6771,0.07968698
cell_6772,0.07828769
cell_6773,0.0777047
cell_6774,0.07599968
cell_6775,0.08213118
cell_6776,0.08331797
cell_6777,0.08267835
cell_6778,0.07826383
cell_6779,0.07777541
cell_6780,0.07869563
cell_6781,0.08114969
cell_6782,0.07713636
cell_6783,0.078805454
cell_6784,0.08050033
cell_6785,0.08111353
cell_6786,0.08286144
cell_6787,0.08408348
cell_6788,0.08021966
cell_6789,0.080453604
cell_6790,0.075594515
cell_6791,0.07022507
cell_6792,0.07259065
cell_6793,0.07754325
cell_6794,0.07782615
cell_6795,0.07747235
cell_6796,0.08236343
cell_6797,0.07859768
cell_6798,0.0026921958
cell_6799,0.008590217
cell_6800,0.008631457
cell_6801,0.027372902
cell_6802,0.033486716
cell_6803,0.03314763
cell_6804,0.034442924
cell_6805,0.034698993
cell_6806,0.035460807
cell_6807,0.035746444
cell_6808,0.039392136
cell_6809,0.04391096
cell_6810,0.047939796
cell_6811,0.052973423
cell_6812,0.048376273
cell_6813,0.05242581
cell_6814,0.053512
cell_6815,0.054437198
cell_6816,0.05669152
cell_6817,0.052914184
cell_6818,0.07692405
cell_6819,0.07887731
cell_6820,0.083037086
cell_6821,0.08312587
cell_6822,0.08288391
cell_6823,0.07951313
cell_6824,0.08102123
cell_6825,0.08481694
cell_6826,0.085075274
cell_6827,0.08476924
cell_6828,0.028075201
cell_6829,0.030921973
cell_6830,0.039830375
cell_6831,0.047222562
cell_6832,0.049419675
cell_6833,0.052136555
cell_6834,0.052499086
cell_6835,0.054846965
cell_6836,0.058770403
cell_6837,0.055509463
cell_6838,0.02092097
cell_6839,0.025548475
cell_6840,0.02895431
cell_6841,0.03575358
cell_6842,0.04978232
cell_6843,0.04815528
cell_6844,0.04835776
cell_6845,0.04778335
cell_6846,0.04414828
cell_6847,0.04834664
cell_6848,0.046707086
cell_6849,0.054705586
cell_6850,0.06332237
cell_6851,0.061689723
cell_6852,0.0875291
cell_6853,0.08152797
cell_6854,0.08213965
cell_6855,0.08542651
cell_6856,0.08573792
cell_6857,0.08415576
cell_6858,0.13907349
cell_6859,0.108031236
cell_6860,0.101957634
cell_6861,0.085667014
cell_6862,0.08109343
cell_6863,0.078106515
cell_6864,0.080725975
cell_6865,0.07777639
cell_6866,0.08005591
cell_6867,0.07687058
cell_6868,0.30387065
cell_6869,0.22114548
cell_6870,0.13678412
cell_6871,0.079875685
cell_6872,0.052205086
cell_6873,0.025328506
cell_6874,0.013480838
cell_6875,0.008803136
cell_6876,0.018746184
cell_6877,0.022497453
cell_6878,0.03925497
cell_6879,0.062475104
cell_6880,0.059346903
cell_6881,0.05987459
cell_6882,0.06576485
cell_6883,0.06567213
cell_6884,0.06695307
cell_6885,0.069237165
cell_6886,0.07428808
cell_6887,0.07555839
cell_6888,0.077173054
cell_6889,0.076547585
cell_6890,0.07798573
cell_6891,0.077941544
cell_6892,0.08229142
cell_6893,0.0787314
cell_6894,0.08059299
cell_6895,0.07748244
cell_6896,0.081553854
cell_6897,0.07966977
cell_6898,0.07777757
cell_6899,0.012874754
cell_6900,0.005974325
cell_6901,0.009913559
cell_6902,0.018922083
cell_6903,0.028533941
cell_6904,0.035099078
cell_6905,0.033976115
cell_6906,0.04564951
cell_6907,0.053024694
cell_6908,0.051818345
cell_6909,0.45572144
cell_6910,0.41958034
cell_6911,0.35029042
cell_6912,0.23535945
cell_6913,0.2076238
cell_6914,0.1413204
cell_6915,0.11173833
cell_6916,0.10475595
cell_6917,0.091649555
cell_6918,0.07443443
cell_6919,0.07677033
cell_6920,0.08331173
cell_6921,0.08231425
cell_6922,0.08836235
cell_6923,0.090150796
cell_6924,0.0896316
cell_6925,0.08328154
cell_6926,0.08613133
cell_6927,0.084259674
cell_6928,0.083727404
cell_6929,0.07544112
cell_6930,0.07644347
cell_6931,0.077598065
cell_6932,0.07803767
cell_6933,0.07985309
cell_6934,0.07860227
cell_6935,0.07778206
cell_6936,0.07798185
cell_6937,0.078958236
cell_6938,0.07431714
cell_6939,0.082546525
cell_6940,0.080627225
cell_6941,0.08392644
cell_6942,0.08669535
cell_6943,0.08302504
cell_6944,0.08305789
cell_6945,0.084604345
cell_6946,0.084642746
cell_6947,0.08205605
cell_6948,0.07910201
cell_6949,0.07945475
cell_6950,0.07747259
cell_6951,0.08101221
cell_6952,0.07821494
cell_6953,0.071681194
cell_6954,0.07787106
cell_6955,0.07771164
cell_6956,0.07623997
cell_6957,0.07560907
cell_6958,0.07994965
cell_6959,0.03840715
cell_6960,0.05305505
cell_6961,0.05484848
cell_6962,0.05115848
cell_6963,0.052714575
cell_6964,0.056308605
cell_6965,0.055570602
cell_6966,0.055028282
cell_6967,0.053279568
cell_6968,0.055223692
cell_6969,0.078304365
cell_6970,0.0800178
cell_6971,0.08420488
cell_6972,0.07874669
cell_6973,0.08755565
cell_6974,0.07904112
cell_6975,0.083522305
cell_6976,0.0820281
cell_6977,0.08213588
cell_6978,0.08461586
cell_6979,0.08517018
cell_6980,0.037846915
cell_6981,0.041210547
cell_6982,0.0394279
cell_6983,0.0443433
cell_6984,0.048478454
cell_6985,0.057037532
cell_6986,0.05816557
cell_6987,0.07230744
cell_6988,0.08116869
cell_6989,0.07163171
cell_6990,0.08879001
cell_6991,0.04457762
cell_6992,0.028974384
cell_6993,0.012953478
cell_6994,0.0015272932
cell_6995,0.007454026
cell_6996,0.007788011
cell_6997,0.01060607
cell_6998,0.0104519725
cell_6999,0.01462362
cell_7000,0.07781305
cell_7001,0.07237165
cell_7002,0.08112491
cell_7003,0.08088293
cell_7004,0.085216396
cell_7005,0.08608775
cell_7006,0.0879997
cell_7007,0.08023507
cell_7008,0.094159625
cell_7009,0.083434425
cell_7010,0.07224162
cell_7011,0.07694193
cell_7012,0.07765033
cell_7013,0.078550585
cell_7014,0.07897199
cell_7015,0.07734945
cell_7016,0.08064614
cell_7017,0.081775405
cell_7018,0.08515121
cell_7019,0.08260681
cell_7020,0.34521928
cell_7021,0.23290604
cell_7022,0.18355207
cell_7023,0.12679347
cell_7024,0.09431638
cell_7025,0.09129054
cell_7026,0.07772877
cell_7027,0.07719736
cell_7028,0.07697438
cell_7029,0.08132241
cell_7030,0.07324694
cell_7031,0.080647446
cell_7032,0.07728833
cell_7033,0.08120194
cell_7034,0.08250057
cell_7035,0.08579332
cell_7036,0.07984769
cell_7037,0.079201415
cell_7038,0.08433055
cell_7039,0.08094387
cell_7040,0.07625907
cell_7041,0.076484896
cell_7042,0.075268686
cell_7043,0.07859163
cell_7044,0.0760694
cell_7045,0.08000139
cell_7046,0.07346003
cell_7047,0.082638
cell_7048,0.076332755
cell_7049,0.081583515
cell_7050,0.07715786
cell_7051,0.069197595
cell_7052,0.07290196
cell_7053,0.07339943
cell_7054,0.07687024
cell_7055,0.08371065
cell_7056,0.08029771
cell_7057,0.081565775
cell_7058,0.08010483
cell_7059,0.07996208
cell_7060,0.19705811
cell_7061,0.14419237
cell_7062,0.09322848
cell_7063,0.10077887
cell_7064,0.094681494
cell_7065,0.08059225
cell_7066,0.081283234
cell_7067,0.08249161
cell_7068,0.07894759
cell_7069,0.07933485
cell_7070,0.024950678
cell_7071,0.012598681
cell_7072,0.00560247
cell_7073,0.0029126024
cell_7074,0.010537082
cell_7075,0.014635295
cell_7076,0.017367214
cell_7077,0.019566359
cell_7078,0.023717519
cell_7079,0.025106104
cell_7080,0.02571154
cell_7081,0.102264516
cell_7082,0.091717266
cell_7083,0.081461355
cell_7084,0.07843255
cell_7085,0.07316471
cell_7086,0.07616723
cell_7087,0.0758331
cell_7088,0.0767338
cell_7089,0.0765338
cell_7090,0.078145966
cell_7091,0.031819418
cell_7092,0.024465354
cell_7093,0.0133302
cell_7094,0.0068863197
cell_7095,0.0052479464
cell_7096,0.00690102
cell_7097,0.0047128005
cell_7098,0.0077026156
cell_7099,0.015814843
cell_7100,0.014979128
cell_7101,0.072416455
cell_7102,0.072886266
cell_7103,0.07910936
cell_7104,0.076040864
cell_7105,0.075800546
cell_7106,0.07429326
cell_7107,0.082159914
cell_7108,0.07814682
cell_7109,0.08269644
cell_7110,0.0739119
cell_7111,0.07469004
cell_7112,0.06921318
cell_7113,0.07271145
cell_7114,0.07701883
cell_7115,0.07289766
cell_7116,0.0732335
cell_7117,0.07471972
cell_7118,0.080315605
cell_7119,0.08109203
cell_7120,0.081025586
cell_7121,0.06160566
cell_7122,0.06283651
cell_7123,0.061948936
cell_7124,0.060408942
cell_7125,0.061515514
cell_7126,0.06253959
cell_7127,0.060527
cell_7128,0.06411435
cell_7129,0.06272449
cell_7130,0.05748824
cell_7131,0.36647055
cell_7132,0.22053438
cell_7133,0.27374604
cell_7134,0.24064244
cell_7135,0.13174683
cell_7136,0.10021505
cell_7137,0.09829587
cell_7138,0.08727658
cell_7139,0.08359879
cell_7140,0.07633105
cell_7141,0.05146229
cell_7142,0.033832017
cell_7143,0.020494692
cell_7144,0.013058292
cell_7145,0.007707983
cell_7146,0.002736001
cell_7147,0.010661498
cell_7148,0.016846146
cell_7149,0.017765801
cell_7150,0.018827286
cell_7151,0.080748595
cell_7152,0.07786218
cell_7153,0.07193346
cell_7154,0.08193499
cell_7155,0.08463155
cell_7156,0.08434579
cell_7157,0.078944296
cell_7158,0.086182214
cell_7159,0.08416464
cell_7160,0.080750555
cell_7161,0.08034709
cell_7162,0.07826443
cell_7163,0.07815754
cell_7164,0.08155052
cell_7165,0.08395977
cell_7166,0.08486689
cell_7167,0.08398332
cell_7168,0.08310431
cell_7169,0.084628
cell_7170,0.07694976
cell_7171,0.07471005
cell_7172,0.071729206
cell_7173,0.07369797
cell_7174,0.07337862
cell_7175,0.077600256
cell_7176,0.080732614
cell_7177,0.080871046
cell_7178,0.078387335
cell_7179,0.081891805
cell_7180,0.082536615
cell_7181,0.080646284
cell_7182,0.036009956
cell_7183,0.041479133
cell_7184,0.038629897
cell_7185,0.04124619
cell_7186,0.045627575
cell_7187,0.048593886
cell_7188,0.055561796
cell_7189,0.059274063
cell_7190,0.063245945
cell_7191,0.062112056
cell_7192,0.046873696
cell_7193,0.05720084
cell_7194,0.06346785
cell_7195,0.06118752
cell_7196,0.063321464
cell_7197,0.06073959
cell_7198,0.06286637
cell_7199,0.06441462
cell_7200,0.06261035
cell_7201,0.062968805
cell_7202,0.05507971
cell_7203,0.037746586
cell_7204,0.01994915
cell_7205,0.016264606
cell_7206,0.002926902
cell_7207,0.00590345
cell_7208,0.009717827
cell_7209,0.015766457
cell_7210,0.019324511
cell_7211,0.0324819
cell_7212,0.3476462
cell_7213,0.25416896
cell_7214,0.16799662
cell_7215,0.14128597
cell_7216,0.08809154
cell_7217,0.092540056
cell_7218,0.08911353
cell_7219,0.07679115
cell_7220,0.086735114
cell_7221,0.08183089
cell_7222,0.074686
cell_7223,0.07803181
cell_7224,0.0800057
cell_7225,0.08248365
cell_7226,0.07648444
cell_7227,0.07878674
cell_7228,0.07992994
cell_7229,0.078946985
cell_7230,0.07951116
cell_7231,0.07793635
cell_7232,0.08603332
cell_7233,0.07960483
cell_7234,0.09037707
cell_7235,0.096303746
cell_7236,0.09874423
cell_7237,0.09737105
cell_7238,0.09667252
cell_7239,0.09481761
cell_7240,0.09713148
cell_7241,0.092185065
cell_7242,0.016558157
cell_7243,0.02276656
cell_7244,0.03498403
cell_7245,0.038599588
cell_7246,0.043693982
cell_7247,0.04484481
cell_7248,0.049380966
cell_7249,0.05272831
cell_7250,0.0628767
cell_7251,0.058713228
cell_7252,0.030446528
cell_7253,0.021999715
cell_7254,0.0039057503
cell_7255,0.0044303723
cell_7256,0.0067092916
cell_7257,0.0070333076
cell_7258,0.014462529
cell_7259,0.020643668
cell_7260,0.02404424
cell_7261,0.025101017
cell_7262,0.08046281
cell_7263,0.07242849
cell_7264,0.07303205
cell_7265,0.07647141
cell_7266,0.07083028
cell_7267,0.077357404
cell_7268,0.08097788
cell_7269,0.07881075
cell_7270,0.07916818
cell_7271,0.07464792
cell_7272,0.003319736
cell_7273,0.011814445
cell_7274,0.017770624
cell_7275,0.024065511
cell_7276,0.03206031
cell_7277,0.040233493
cell_7278,0.040446207
cell_7279,0.04072056
cell_7280,0.045524005
cell_7281,0.04581904
cell_7282,0.04863527
cell_7283,0.07668137
cell_7284,0.07550944
cell_7285,0.07316985
cell_7286,0.07319311
cell_7287,0.074386254
cell_7288,0.073308095
cell_7289,0.080022804
cell_7290,0.07479079
cell_7291,0.078735374
cell_7292,0.07930079
cell_7293,0.07929348
cell_7294,0.07312829
cell_7295,0.07753691
cell_7296,0.07867324
cell_7297,0.07989279
cell_7298,0.07882715
cell_7299,0.08272573
cell_7300,0.07940706
cell_7301,0.08140497
cell_7302,0.07604376
cell_7303,0.07451332
cell_7304,0.08284338
cell_7305,0.09192242
cell_7306,0.08761493
cell_7307,0.09096702
cell_7308,0.09249902
cell_7309,0.089197025
cell_7310,0.0920251
cell_7311,0.090448454
cell_7312,0.08474838
cell_7313,0.07967412
cell_7314,0.077644005
cell_7315,0.07939082
cell_7316,0.07758677
cell_7317,0.08077239
cell_7318,0.08010208
cell_7319,0.08084686
cell_7320,0.081842534
cell_7321,0.08579372
cell_7322,0.084435284
cell_7323,0.02896088
cell_7324,0.03094909
cell_7325,0.03542448
cell_7326,0.03895422
cell_7327,0.04229855
